signature,Name_GeneSymbol,z_scores
REP.A007_A375_24H:N13,CD40,0.46685234
REP.A007_A375_24H:N13,PEX11A,1.019006
REP.A007_A375_24H:N13,CLTB,-0.15350457
REP.A007_A375_24H:N13,CD58,2.7446198
REP.A007_A375_24H:N13,PLS1,1.4554195
REP.A007_A375_24H:N13,PCMT1,1.378894
REP.A007_A375_24H:N13,RELB,-0.6471217
REP.A007_A375_24H:N13,GNA15,-0.9358467
REP.A007_A375_24H:N13,INPP4B,-0.43814483
REP.A007_A375_24H:N13,CBR3,-0.651509
REP.A007_A375_24H:N13,CHEK1,-1.8780224
REP.A007_A375_24H:N13,SMAD3,-0.20096987
REP.A007_A375_24H:N13,DAG1,0.7509435
REP.A007_A375_24H:N13,PHKA1,-1.0444916
REP.A007_A375_24H:N13,FOXO4,-1.1708549
REP.A007_A375_24H:N13,PIGB,-0.065375425
REP.A007_A375_24H:N13,PDGFA,-1.0505061
REP.A007_A375_24H:N13,CASP10,-0.090222515
REP.A007_A375_24H:N13,GHR,0.90348095
REP.A007_A375_24H:N13,C5,-0.6270522
REP.A007_A375_24H:N13,BTK,-0.37999266
REP.A007_A375_24H:N13,RPP38,-0.45588854
REP.A007_A375_24H:N13,SNX7,0.050625857
REP.A007_A375_24H:N13,NOS3,0.37937337
REP.A007_A375_24H:N13,SCYL3,0.53932625
REP.A007_A375_24H:N13,ALAS1,1.0988083
REP.A007_A375_24H:N13,SYNGR3,1.2467444
REP.A007_A375_24H:N13,BPHL,1.5671269
REP.A007_A375_24H:N13,POLG2,0.12511666
REP.A007_A375_24H:N13,NOLC1,-1.9138638
REP.A007_A375_24H:N13,NFATC4,0.17367011
REP.A007_A375_24H:N13,CCNA1,0.09973938
REP.A007_A375_24H:N13,POLE2,-0.3438125
REP.A007_A375_24H:N13,DNAJA3,-1.0840883
REP.A007_A375_24H:N13,FOXJ3,-1.6612775
REP.A007_A375_24H:N13,RNH1,1.4734523
REP.A007_A375_24H:N13,RAD51C,-1.0501153
REP.A007_A375_24H:N13,EPHA3,2.5209508
REP.A007_A375_24H:N13,PRKCH,0.048454273
REP.A007_A375_24H:N13,FUT1,0.8926636
REP.A007_A375_24H:N13,ADRB2,-1.0141963
REP.A007_A375_24H:N13,GABPB1,-0.06295272
REP.A007_A375_24H:N13,EGF,0.7066803
REP.A007_A375_24H:N13,KIF14,-1.8094457
REP.A007_A375_24H:N13,ETV1,0.36905417
REP.A007_A375_24H:N13,CSNK1A1,-0.4458627
REP.A007_A375_24H:N13,MAP4K4,-1.8199471
REP.A007_A375_24H:N13,GLRX,2.2177706
REP.A007_A375_24H:N13,PTPN6,0.27614415
REP.A007_A375_24H:N13,CPSF4,-2.3774965
REP.A007_A375_24H:N13,LPAR2,0.41468576
REP.A007_A375_24H:N13,DFFB,1.5885866
REP.A007_A375_24H:N13,SLC35A3,0.008470583
REP.A007_A375_24H:N13,HDAC6,-1.989578
REP.A007_A375_24H:N13,GLI2,-0.07067927
REP.A007_A375_24H:N13,CDKN2A,0.47271803
REP.A007_A375_24H:N13,E2F2,1.0166645
REP.A007_A375_24H:N13,CDK6,0.08144454
REP.A007_A375_24H:N13,AKT1,-1.4724796
REP.A007_A375_24H:N13,CASP7,1.1004634
REP.A007_A375_24H:N13,TNIP1,-0.87199986
REP.A007_A375_24H:N13,TERT,-0.4231286
REP.A007_A375_24H:N13,PTPRC,0.30924755
REP.A007_A375_24H:N13,TGFBR2,-0.49954936
REP.A007_A375_24H:N13,NFATC3,-1.6397893
REP.A007_A375_24H:N13,RAC2,0.38094443
REP.A007_A375_24H:N13,POLR1C,0.70391494
REP.A007_A375_24H:N13,NFKB2,-0.5140035
REP.A007_A375_24H:N13,SYK,0.7904593
REP.A007_A375_24H:N13,CASK,-2.255436
REP.A007_A375_24H:N13,NCOA3,0.60611683
REP.A007_A375_24H:N13,PSMD9,0.06064984
REP.A007_A375_24H:N13,PROS1,1.8168614
REP.A007_A375_24H:N13,CASC3,-2.9570801
REP.A007_A375_24H:N13,MUC1,-0.04463947
REP.A007_A375_24H:N13,ST7,-2.2783759
REP.A007_A375_24H:N13,NVL,1.2340374
REP.A007_A375_24H:N13,MEF2C,0.9619088
REP.A007_A375_24H:N13,CHP1,3.3490393
REP.A007_A375_24H:N13,HMGA2,2.869613
REP.A007_A375_24H:N13,CASP2,-1.7773836
REP.A007_A375_24H:N13,LSR,0.8556974
REP.A007_A375_24H:N13,MALT1,-0.33403707
REP.A007_A375_24H:N13,TBPL1,0.8438
REP.A007_A375_24H:N13,CTNND1,0.6626197
REP.A007_A375_24H:N13,CIAPIN1,-1.1840451
REP.A007_A375_24H:N13,BAX,0.3569319
REP.A007_A375_24H:N13,PPARG,0.40069962
REP.A007_A375_24H:N13,SPTAN1,-1.3762988
REP.A007_A375_24H:N13,EIF4G1,-1.575785
REP.A007_A375_24H:N13,VAT1,3.66629
REP.A007_A375_24H:N13,MACF1,-1.336744
REP.A007_A375_24H:N13,PARP1,-1.2735459
REP.A007_A375_24H:N13,FDFT1,3.207971
REP.A007_A375_24H:N13,HSPA8,-0.30786481
REP.A007_A375_24H:N13,PDLIM1,-0.66234654
REP.A007_A375_24H:N13,EIF5,-0.44080114
REP.A007_A375_24H:N13,CCND1,-0.29192892
REP.A007_A375_24H:N13,TMCO1,0.6636843
REP.A007_A375_24H:N13,OXA1L,0.47902706
REP.A007_A375_24H:N13,CDC42,0.88764596
REP.A007_A375_24H:N13,TSC22D3,1.1024013
REP.A007_A375_24H:N13,PTK2,0.35954896
REP.A007_A375_24H:N13,ADH5,2.110462
REP.A007_A375_24H:N13,REEP5,0.25115475
REP.A007_A375_24H:N13,DUSP6,-2.3531575
REP.A007_A375_24H:N13,HLA-DRA,0.1819398
REP.A007_A375_24H:N13,ATP6V1D,2.353176
REP.A007_A375_24H:N13,CYCS,2.8527155
REP.A007_A375_24H:N13,CAST,1.2981088
REP.A007_A375_24H:N13,LGALS8,-0.15786356
REP.A007_A375_24H:N13,BECN1,-0.2569129
REP.A007_A375_24H:N13,ALDH7A1,1.4677889
REP.A007_A375_24H:N13,STAT3,-0.37852642
REP.A007_A375_24H:N13,DNAJB6,-2.137598
REP.A007_A375_24H:N13,COPS7A,-1.3633878
REP.A007_A375_24H:N13,PSMB8,0.82968825
REP.A007_A375_24H:N13,XPNPEP1,0.09991259
REP.A007_A375_24H:N13,RALGDS,0.47138157
REP.A007_A375_24H:N13,CORO1A,1.7068553
REP.A007_A375_24H:N13,GLOD4,-0.9953568
REP.A007_A375_24H:N13,DLD,-0.40974113
REP.A007_A375_24H:N13,IFRD2,-0.1659017
REP.A007_A375_24H:N13,TSPAN6,0.99593043
REP.A007_A375_24H:N13,CDKN1B,1.1883509
REP.A007_A375_24H:N13,PRPF4,0.14853653
REP.A007_A375_24H:N13,CYB561,1.0545343
REP.A007_A375_24H:N13,MAN2B1,0.5060413
REP.A007_A375_24H:N13,MBOAT7,-0.8463873
REP.A007_A375_24H:N13,FOS,1.0022069
REP.A007_A375_24H:N13,TUBB6,-2.2346573
REP.A007_A375_24H:N13,CBR1,0.11643363
REP.A007_A375_24H:N13,MFSD10,0.43803844
REP.A007_A375_24H:N13,SORBS3,0.92825377
REP.A007_A375_24H:N13,SMC3,-2.068688
REP.A007_A375_24H:N13,SFN,0.32974157
REP.A007_A375_24H:N13,NR2F6,-0.62891984
REP.A007_A375_24H:N13,TSPAN4,1.2710702
REP.A007_A375_24H:N13,GADD45B,0.48945817
REP.A007_A375_24H:N13,PSIP1,-2.2696202
REP.A007_A375_24H:N13,IKBKB,1.5930176
REP.A007_A375_24H:N13,BAD,-0.34701934
REP.A007_A375_24H:N13,STXBP2,0.28675622
REP.A007_A375_24H:N13,ABCC5,0.105246626
REP.A007_A375_24H:N13,KIF2C,0.012879946
REP.A007_A375_24H:N13,GRB10,0.5732969
REP.A007_A375_24H:N13,ARHGEF2,-1.5606463
REP.A007_A375_24H:N13,AURKB,-0.4313379
REP.A007_A375_24H:N13,MKNK1,1.3855143
REP.A007_A375_24H:N13,RPA3,0.30747995
REP.A007_A375_24H:N13,RAB27A,-0.8750355
REP.A007_A375_24H:N13,HDGFRP3,-1.0258744
REP.A007_A375_24H:N13,GSTZ1,1.5635413
REP.A007_A375_24H:N13,RRS1,-0.668695
REP.A007_A375_24H:N13,EED,-0.67644775
REP.A007_A375_24H:N13,GNAI1,0.06648833
REP.A007_A375_24H:N13,PRUNE,-1.9514278
REP.A007_A375_24H:N13,EPHB2,-0.71981525
REP.A007_A375_24H:N13,GATA3,0.7017307
REP.A007_A375_24H:N13,ACAT2,3.4424226
REP.A007_A375_24H:N13,PAK1,-0.42583248
REP.A007_A375_24H:N13,CETN3,0.6359979
REP.A007_A375_24H:N13,CBLB,0.5835869
REP.A007_A375_24H:N13,GATA2,0.09727332
REP.A007_A375_24H:N13,TGFB3,-0.20464005
REP.A007_A375_24H:N13,CXCL2,-0.276759
REP.A007_A375_24H:N13,HIST1H2BK,0.7396905
REP.A007_A375_24H:N13,ANXA7,0.8217473
REP.A007_A375_24H:N13,SPP1,1.0006934
REP.A007_A375_24H:N13,PUF60,-0.2745456
REP.A007_A375_24H:N13,CFLAR,1.4733001
REP.A007_A375_24H:N13,PRKCQ,-0.72060037
REP.A007_A375_24H:N13,MAPK13,0.59760594
REP.A007_A375_24H:N13,FYN,-1.3401877
REP.A007_A375_24H:N13,RPL39L,0.6929752
REP.A007_A375_24H:N13,PLA2G4A,1.1398613
REP.A007_A375_24H:N13,DYRK3,1.2884864
REP.A007_A375_24H:N13,ME2,-0.7304068
REP.A007_A375_24H:N13,ACLY,0.25106883
REP.A007_A375_24H:N13,CHEK2,-0.8808863
REP.A007_A375_24H:N13,GPER1,1.1835084
REP.A007_A375_24H:N13,HMG20B,1.505599
REP.A007_A375_24H:N13,LYN,-0.7389522
REP.A007_A375_24H:N13,GRB7,0.382962
REP.A007_A375_24H:N13,DHRS7,2.5391254
REP.A007_A375_24H:N13,TPM1,-2.2620242
REP.A007_A375_24H:N13,HSPA4,-1.9212146
REP.A007_A375_24H:N13,MLLT11,-1.5507147
REP.A007_A375_24H:N13,CDK7,1.4936091
REP.A007_A375_24H:N13,RAE1,-1.2074506
REP.A007_A375_24H:N13,BMP4,-0.65472454
REP.A007_A375_24H:N13,BDH1,-0.24394403
REP.A007_A375_24H:N13,BID,0.9144576
REP.A007_A375_24H:N13,BLVRA,-0.54911953
REP.A007_A375_24H:N13,LSM5,0.46786535
REP.A007_A375_24H:N13,TXNDC9,2.0930707
REP.A007_A375_24H:N13,MTA1,0.52409434
REP.A007_A375_24H:N13,CXCR4,0.7320549
REP.A007_A375_24H:N13,COL4A1,-0.200694
REP.A007_A375_24H:N13,RNF167,0.98865163
REP.A007_A375_24H:N13,WIPF2,0.24936627
REP.A007_A375_24H:N13,TBC1D9B,-0.3893388
REP.A007_A375_24H:N13,ADGRG1,0.17556098
REP.A007_A375_24H:N13,HN1L,-0.3274381
REP.A007_A375_24H:N13,ZMIZ1,0.14646529
REP.A007_A375_24H:N13,PDS5A,-1.0691686
REP.A007_A375_24H:N13,IGFBP3,0.4684996
REP.A007_A375_24H:N13,XPO7,-1.278908
REP.A007_A375_24H:N13,CRKL,-0.31553894
REP.A007_A375_24H:N13,COG4,-2.7184258
REP.A007_A375_24H:N13,H2AFV,1.2233753
REP.A007_A375_24H:N13,FBXO21,-0.38143146
REP.A007_A375_24H:N13,ATP2C1,-1.5503248
REP.A007_A375_24H:N13,TMEM97,-1.1029108
REP.A007_A375_24H:N13,SUZ12,-0.8656725
REP.A007_A375_24H:N13,TXLNA,-1.082529
REP.A007_A375_24H:N13,TFDP1,-0.219234
REP.A007_A375_24H:N13,VGLL4,0.86607695
REP.A007_A375_24H:N13,UBE3B,-1.2035731
REP.A007_A375_24H:N13,KIF1BP,1.0404706
REP.A007_A375_24H:N13,SPRED2,1.4014553
REP.A007_A375_24H:N13,KAT6B,-1.3590542
REP.A007_A375_24H:N13,GPATCH8,-0.9726328
REP.A007_A375_24H:N13,ADO,-0.9635301
REP.A007_A375_24H:N13,ATP11B,1.7190168
REP.A007_A375_24H:N13,ZNF451,-1.0347625
REP.A007_A375_24H:N13,RBM34,-0.7167844
REP.A007_A375_24H:N13,ARID5B,1.448243
REP.A007_A375_24H:N13,CHN1,-1.0628692
REP.A007_A375_24H:N13,MAPK1IP1L,0.40913948
REP.A007_A375_24H:N13,DHX29,0.05342534
REP.A007_A375_24H:N13,JADE2,-0.46137127
REP.A007_A375_24H:N13,TIPARP,1.5551236
REP.A007_A375_24H:N13,KDM3A,-1.9788169
REP.A007_A375_24H:N13,PCCB,-1.1169859
REP.A007_A375_24H:N13,PLEKHM1,1.5317637
REP.A007_A375_24H:N13,JMJD6,-1.0824952
REP.A007_A375_24H:N13,PIK3R4,-0.5280558
REP.A007_A375_24H:N13,CAMSAP2,1.023258
REP.A007_A375_24H:N13,KIAA1033,-0.38040546
REP.A007_A375_24H:N13,SLC1A4,1.4951624
REP.A007_A375_24H:N13,ASCC3,-1.3723471
REP.A007_A375_24H:N13,SLC25A46,3.1574695
REP.A007_A375_24H:N13,RRP1B,1.2219998
REP.A007_A375_24H:N13,AXIN1,-0.08083017
REP.A007_A375_24H:N13,DCUN1D4,1.2207566
REP.A007_A375_24H:N13,MAPKAPK5,-0.99728996
REP.A007_A375_24H:N13,C2CD2,0.9856181
REP.A007_A375_24H:N13,WDR7,0.2340972
REP.A007_A375_24H:N13,SUPV3L1,0.51968354
REP.A007_A375_24H:N13,CDK19,-1.2470137
REP.A007_A375_24H:N13,THAP11,-0.023536367
REP.A007_A375_24H:N13,C2CD5,-0.6616528
REP.A007_A375_24H:N13,POLR2I,0.6652706
REP.A007_A375_24H:N13,RFNG,1.3071814
REP.A007_A375_24H:N13,RPIA,-0.61405224
REP.A007_A375_24H:N13,TLK2,-2.706826
REP.A007_A375_24H:N13,TIAM1,-1.5218064
REP.A007_A375_24H:N13,HOXA10,0.06324125
REP.A007_A375_24H:N13,COG7,0.17360434
REP.A007_A375_24H:N13,TICAM1,0.7032084
REP.A007_A375_24H:N13,KLHL9,0.22497138
REP.A007_A375_24H:N13,SNX13,1.5088408
REP.A007_A375_24H:N13,SRC,0.75273234
REP.A007_A375_24H:N13,GDPD5,1.3680665
REP.A007_A375_24H:N13,PLCB3,-0.092917316
REP.A007_A375_24H:N13,TBX2,-0.61577755
REP.A007_A375_24H:N13,APBB2,-2.402617
REP.A007_A375_24H:N13,FCHO1,0.3438838
REP.A007_A375_24H:N13,FAM69A,0.8597221
REP.A007_A375_24H:N13,ASAH1,1.9567703
REP.A007_A375_24H:N13,SMARCA4,0.95150983
REP.A007_A375_24H:N13,SOX2,-0.08796749
REP.A007_A375_24H:N13,HOXA5,-1.2603799
REP.A007_A375_24H:N13,TMEM110,-0.76245606
REP.A007_A375_24H:N13,ATP5S,1.100524
REP.A007_A375_24H:N13,TBC1D31,0.14390038
REP.A007_A375_24H:N13,NFKBIB,-0.7462579
REP.A007_A375_24H:N13,CTTN,0.07875206
REP.A007_A375_24H:N13,PARP2,-1.886936
REP.A007_A375_24H:N13,AKR7A2,-0.35871163
REP.A007_A375_24H:N13,ACAA1,0.6549026
REP.A007_A375_24H:N13,SPDEF,-0.74188894
REP.A007_A375_24H:N13,RALA,-1.067854
REP.A007_A375_24H:N13,ETS1,-1.1107769
REP.A007_A375_24H:N13,CCNB1,0.073082894
REP.A007_A375_24H:N13,ZNF131,0.3552907
REP.A007_A375_24H:N13,FEZ2,-1.0548123
REP.A007_A375_24H:N13,NSDHL,2.3977892
REP.A007_A375_24H:N13,DNM1,-1.4053055
REP.A007_A375_24H:N13,UBQLN2,1.1005807
REP.A007_A375_24H:N13,MAST2,-0.8981999
REP.A007_A375_24H:N13,TRIM2,2.1638706
REP.A007_A375_24H:N13,IGHMBP2,-1.6742141
REP.A007_A375_24H:N13,NR3C1,-1.0188614
REP.A007_A375_24H:N13,PPP1R13B,-0.85836834
REP.A007_A375_24H:N13,CCL2,0.32835424
REP.A007_A375_24H:N13,ERBB2,0.2611421
REP.A007_A375_24H:N13,RRP12,0.22091995
REP.A007_A375_24H:N13,HOMER2,1.0039272
REP.A007_A375_24H:N13,VDAC1,0.29243845
REP.A007_A375_24H:N13,HERPUD1,-0.14384423
REP.A007_A375_24H:N13,GAPDH,-0.23096055
REP.A007_A375_24H:N13,HLA-DMA,0.5582503
REP.A007_A375_24H:N13,IDE,-1.7918917
REP.A007_A375_24H:N13,NGRN,0.23542981
REP.A007_A375_24H:N13,CNDP2,-0.3879409
REP.A007_A375_24H:N13,TM9SF3,-1.3678653
REP.A007_A375_24H:N13,ADI1,-0.43426368
REP.A007_A375_24H:N13,RAB31,0.45612577
REP.A007_A375_24H:N13,TMEM50A,2.5779839
REP.A007_A375_24H:N13,HACD3,-1.3939701
REP.A007_A375_24H:N13,YKT6,-1.6950073
REP.A007_A375_24H:N13,SNX6,1.2188534
REP.A007_A375_24H:N13,BZW2,1.5866679
REP.A007_A375_24H:N13,UBE2J1,-0.13551064
REP.A007_A375_24H:N13,EVL,0.51615036
REP.A007_A375_24H:N13,BACE2,0.8355483
REP.A007_A375_24H:N13,MIF,2.3822076
REP.A007_A375_24H:N13,PIH1D1,0.5962024
REP.A007_A375_24H:N13,CAB39,-0.6973475
REP.A007_A375_24H:N13,IARS2,-1.4675469
REP.A007_A375_24H:N13,DSG2,0.326621
REP.A007_A375_24H:N13,KLHDC2,0.84947413
REP.A007_A375_24H:N13,BAG3,-1.4556404
REP.A007_A375_24H:N13,CNPY3,0.5359513
REP.A007_A375_24H:N13,LAP3,-0.34186366
REP.A007_A375_24H:N13,STUB1,1.1134446
REP.A007_A375_24H:N13,NOSIP,-0.12015684
REP.A007_A375_24H:N13,ENOPH1,-1.1424166
REP.A007_A375_24H:N13,HSD17B11,-0.12376162
REP.A007_A375_24H:N13,SQRDL,1.6891237
REP.A007_A375_24H:N13,MRPS2,-2.3044224
REP.A007_A375_24H:N13,NUP85,-2.0491042
REP.A007_A375_24H:N13,FIS1,0.24097241
REP.A007_A375_24H:N13,NUSAP1,-1.4492254
REP.A007_A375_24H:N13,MRPS16,1.9253488
REP.A007_A375_24H:N13,UFM1,0.64697576
REP.A007_A375_24H:N13,NT5DC2,-0.65759504
REP.A007_A375_24H:N13,AKAP8L,-1.1645871
REP.A007_A375_24H:N13,NPDC1,1.216981
REP.A007_A375_24H:N13,ANKRD10,-1.3682483
REP.A007_A375_24H:N13,DERA,2.6131194
REP.A007_A375_24H:N13,TEX10,-0.66675144
REP.A007_A375_24H:N13,UBR7,-0.8530839
REP.A007_A375_24H:N13,TMEM2,-0.5156457
REP.A007_A375_24H:N13,TRIB3,-0.59919924
REP.A007_A375_24H:N13,ZNF395,0.7386013
REP.A007_A375_24H:N13,ADCK3,-0.604706
REP.A007_A375_24H:N13,ISOC1,-1.1023902
REP.A007_A375_24H:N13,CCDC92,0.3804895
REP.A007_A375_24H:N13,GOLT1B,1.5386868
REP.A007_A375_24H:N13,SCAND1,0.9437847
REP.A007_A375_24H:N13,NR1H2,1.037588
REP.A007_A375_24H:N13,TSKU,0.31804118
REP.A007_A375_24H:N13,ZDHHC6,-0.9420636
REP.A007_A375_24H:N13,PLEKHJ1,-0.30937517
REP.A007_A375_24H:N13,PRKAG2,-0.59705204
REP.A007_A375_24H:N13,TIMM9,1.6993016
REP.A007_A375_24H:N13,SESN1,1.2320864
REP.A007_A375_24H:N13,GMNN,-0.52364653
REP.A007_A375_24H:N13,CRELD2,1.6980933
REP.A007_A375_24H:N13,NUDT9,-0.26895842
REP.A007_A375_24H:N13,CDCA4,-0.81206894
REP.A007_A375_24H:N13,NENF,1.4341906
REP.A007_A375_24H:N13,CERK,-1.4077322
REP.A007_A375_24H:N13,DNAJC15,0.8987185
REP.A007_A375_24H:N13,HEBP1,-0.08194844
REP.A007_A375_24H:N13,DNMT3A,-0.037751965
REP.A007_A375_24H:N13,KCTD5,-1.567791
REP.A007_A375_24H:N13,ERO1A,0.3898306
REP.A007_A375_24H:N13,CD320,-0.412623
REP.A007_A375_24H:N13,DHDDS,-0.3136123
REP.A007_A375_24H:N13,CHMP4A,0.0735885
REP.A007_A375_24H:N13,ABHD4,0.921837
REP.A007_A375_24H:N13,TCTN1,0.20925732
REP.A007_A375_24H:N13,HEATR1,-0.863895
REP.A007_A375_24H:N13,CISD1,-0.28191188
REP.A007_A375_24H:N13,SUV39H1,-1.6165487
REP.A007_A375_24H:N13,VPS28,1.2505867
REP.A007_A375_24H:N13,EXOSC4,0.6575838
REP.A007_A375_24H:N13,NARFL,1.0557694
REP.A007_A375_24H:N13,CHMP6,-0.18376239
REP.A007_A375_24H:N13,PACSIN3,-1.69613
REP.A007_A375_24H:N13,KIF20A,-1.8848138
REP.A007_A375_24H:N13,HOOK2,0.12667021
REP.A007_A375_24H:N13,TXNL4B,-2.3055742
REP.A007_A375_24H:N13,VAV3,1.2007343
REP.A007_A375_24H:N13,SLC35F2,-1.776588
REP.A007_A375_24H:N13,DUSP22,0.8515348
REP.A007_A375_24H:N13,IGF2BP2,-0.10797855
REP.A007_A375_24H:N13,PPP2R3C,2.5210955
REP.A007_A375_24H:N13,TNFRSF21,-0.13164318
REP.A007_A375_24H:N13,FAM57A,-1.4199356
REP.A007_A375_24H:N13,NOTCH1,0.8010916
REP.A007_A375_24H:N13,ANO10,0.8489507
REP.A007_A375_24H:N13,PNKP,-0.7140504
REP.A007_A375_24H:N13,EDN1,-0.32950902
REP.A007_A375_24H:N13,FASTKD5,-0.23438546
REP.A007_A375_24H:N13,METRN,0.7755633
REP.A007_A375_24H:N13,LAGE3,2.6327846
REP.A007_A375_24H:N13,PXMP2,0.0028496357
REP.A007_A375_24H:N13,AMDHD2,0.48048225
REP.A007_A375_24H:N13,PRR15L,0.9620718
REP.A007_A375_24H:N13,FSD1,0.3135704
REP.A007_A375_24H:N13,TIMM22,0.74630004
REP.A007_A375_24H:N13,FBXO11,-1.2717152
REP.A007_A375_24H:N13,RBKS,-0.099922076
REP.A007_A375_24H:N13,CHAC1,1.1771836
REP.A007_A375_24H:N13,MSRA,-0.02898623
REP.A007_A375_24H:N13,HERC6,1.0162712
REP.A007_A375_24H:N13,MTERF3,-0.009311721
REP.A007_A375_24H:N13,ADAT1,1.104307
REP.A007_A375_24H:N13,FKBP14,1.2383101
REP.A007_A375_24H:N13,PAK6,-0.15329248
REP.A007_A375_24H:N13,PSMD10,0.1415698
REP.A007_A375_24H:N13,CHIC2,0.42787564
REP.A007_A375_24H:N13,LRRC16A,-0.18481514
REP.A007_A375_24H:N13,TSEN2,-0.05650545
REP.A007_A375_24H:N13,ZNF586,-0.79829496
REP.A007_A375_24H:N13,PRR7,-0.10624555
REP.A007_A375_24H:N13,GFOD1,0.0040885857
REP.A007_A375_24H:N13,SPAG4,-0.20911825
REP.A007_A375_24H:N13,MCOLN1,0.72898483
REP.A007_A375_24H:N13,ZNF589,0.34041008
REP.A007_A375_24H:N13,SLC2A6,2.8691032
REP.A007_A375_24H:N13,MCUR1,-2.3220758
REP.A007_A375_24H:N13,FBXL12,-0.2358908
REP.A007_A375_24H:N13,SNX11,-0.1413069
REP.A007_A375_24H:N13,FAIM,-0.18509132
REP.A007_A375_24H:N13,GTPBP8,1.972264
REP.A007_A375_24H:N13,TLR4,0.6583954
REP.A007_A375_24H:N13,DENND2D,0.365231
REP.A007_A375_24H:N13,PECR,1.5458249
REP.A007_A375_24H:N13,ARID4B,-2.697398
REP.A007_A375_24H:N13,FRS2,-1.6406639
REP.A007_A375_24H:N13,ITFG1,1.2242196
REP.A007_A375_24H:N13,BNIP3L,-0.17566271
REP.A007_A375_24H:N13,ARPP19,0.98369175
REP.A007_A375_24H:N13,ATG3,0.15557703
REP.A007_A375_24H:N13,UTP14A,-1.0508983
REP.A007_A375_24H:N13,WDR61,0.9665724
REP.A007_A375_24H:N13,EIF4EBP1,0.4635728
REP.A007_A375_24H:N13,GRWD1,-0.9560001
REP.A007_A375_24H:N13,ABHD6,1.5167694
REP.A007_A375_24H:N13,SIRT3,0.5431142
REP.A007_A375_24H:N13,NOL3,0.36679602
REP.A007_A375_24H:N13,STAP2,-0.07525349
REP.A007_A375_24H:N13,ACOT9,1.4175272
REP.A007_A375_24H:N13,CANT1,0.46665147
REP.A007_A375_24H:N13,YTHDF1,-1.1819029
REP.A007_A375_24H:N13,HMGCS1,3.4814897
REP.A007_A375_24H:N13,MICALL1,-1.1616725
REP.A007_A375_24H:N13,FAM63A,0.0769339
REP.A007_A375_24H:N13,ATF1,-0.23547389
REP.A007_A375_24H:N13,P4HTM,1.7925371
REP.A007_A375_24H:N13,SLC27A3,-1.2859453
REP.A007_A375_24H:N13,TBXA2R,0.38968515
REP.A007_A375_24H:N13,RTN2,0.77003056
REP.A007_A375_24H:N13,TSTA3,-0.7944237
REP.A007_A375_24H:N13,PPARD,0.22666122
REP.A007_A375_24H:N13,GNA11,-0.68157566
REP.A007_A375_24H:N13,WDTC1,0.936182
REP.A007_A375_24H:N13,PLSCR3,-0.048837498
REP.A007_A375_24H:N13,NPEPL1,0.92764676
REP.A007_HA1E_24H:N13,DDR1,0.08024758
REP.A007_HA1E_24H:N13,PAX8,0.026678227
REP.A007_HA1E_24H:N13,RPS5,-0.9189579
REP.A007_HA1E_24H:N13,ABCF1,-1.6799749
REP.A007_HA1E_24H:N13,SPAG7,0.41755787
REP.A007_HA1E_24H:N13,RHOA,0.22056657
REP.A007_HA1E_24H:N13,RNPS1,0.17518477
REP.A007_HA1E_24H:N13,SMNDC1,-1.5162916
REP.A007_HA1E_24H:N13,ATP6V0B,0.4183894
REP.A007_HA1E_24H:N13,RPS6,-1.0374268
REP.A007_HA1E_24H:N13,USP22,1.002771
REP.A007_HA1E_24H:N13,APP,1.3487486
REP.A007_HA1E_24H:N13,CLTC,1.6744251
REP.A007_HA1E_24H:N13,MLEC,-0.054477587
REP.A007_HA1E_24H:N13,CSRP1,-0.7022301
REP.A007_HA1E_24H:N13,CALM3,1.0788112
REP.A007_HA1E_24H:N13,PTPRF,-2.7984602
REP.A007_HA1E_24H:N13,DNAJB1,1.3907377
REP.A007_HA1E_24H:N13,XBP1,-0.28017896
REP.A007_HA1E_24H:N13,GRN,1.9061004
REP.A007_HA1E_24H:N13,HK1,0.69784445
REP.A007_HA1E_24H:N13,KDELR2,-0.49127996
REP.A007_HA1E_24H:N13,SKP1,0.73684967
REP.A007_HA1E_24H:N13,CAPN1,-0.45067218
REP.A007_HA1E_24H:N13,CALU,0.59203774
REP.A007_HA1E_24H:N13,CTSD,1.2542986
REP.A007_HA1E_24H:N13,MAT2A,0.92706704
REP.A007_HA1E_24H:N13,STMN1,-0.57476026
REP.A007_HA1E_24H:N13,ECH1,0.87834734
REP.A007_HA1E_24H:N13,IQGAP1,2.022468
REP.A007_HA1E_24H:N13,HSPA1A,1.2375728
REP.A007_HA1E_24H:N13,HSPD1,-1.5810245
REP.A007_HA1E_24H:N13,CIRBP,0.06364464
REP.A007_HA1E_24H:N13,PSME1,1.1448658
REP.A007_HA1E_24H:N13,PAFAH1B1,-0.1193309
REP.A007_HA1E_24H:N13,HYOU1,-1.9247477
REP.A007_HA1E_24H:N13,PSMD2,-1.835483
REP.A007_HA1E_24H:N13,EPRS,-1.4743226
REP.A007_HA1E_24H:N13,PSMD4,1.3153951
REP.A007_HA1E_24H:N13,PGAM1,-0.71439105
REP.A007_HA1E_24H:N13,STAT1,3.6093962
REP.A007_HA1E_24H:N13,FKBP4,-1.9022493
REP.A007_HA1E_24H:N13,KTN1,0.77893466
REP.A007_HA1E_24H:N13,TMED10,-0.55028594
REP.A007_HA1E_24H:N13,ALDOA,0.57010895
REP.A007_HA1E_24H:N13,TSPAN3,1.6444062
