signature,Name_GeneSymbol,z_scores
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,STAP2,0.2765037
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ACOT9,-1.32953
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,CANT1,-1.2332952
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,YTHDF1,-3.2027192
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,HMGCS1,2.9070027
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,MICALL1,-1.3099728
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,FAM63A,0.93416804
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,ATF1,-1.8916309
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,P4HTM,-0.21967754
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,SLC27A3,1.5470188
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TBXA2R,0.97829413
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,RTN2,2.662105
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,TSTA3,-1.9532086
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PPARD,0.98321843
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,GNA11,0.5763831
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,WDTC1,0.29812792
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,PLSCR3,-0.26869792
CPC006_HCC515_6H:BRD-K70792160-003-02-0:24,NPEPL1,0.38336304
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DDR1,1.9115052
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PAX8,0.1792361
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RPS5,-0.40885547
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ABCF1,0.54443026
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SPAG7,1.7662714
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RHOA,-0.17803459
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RNPS1,-0.30806163
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SMNDC1,-1.7177271
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ATP6V0B,-2.2341154
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RPS6,0.057770662
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,USP22,0.3127395
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,APP,-0.018457023
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CLTC,0.2644249
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MLEC,1.8731776
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CSRP1,0.78440064
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CALM3,0.21274737
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PTPRF,0.008200151
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DNAJB1,-0.35833576
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,XBP1,-1.7660445
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GRN,1.693094
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HK1,0.08775023
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,KDELR2,-0.93608505
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SKP1,-0.6346102
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CAPN1,1.5563612
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CALU,-1.4226439
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CTSD,0.73560494
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MAT2A,1.0148147
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,STMN1,0.19067101
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ECH1,1.2176136
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,IQGAP1,0.6559251
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HSPA1A,-0.08630555
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HSPD1,-0.42375904
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CIRBP,-0.52858555
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PSME1,-0.2607635
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PAFAH1B1,0.058494985
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HYOU1,-0.5939802
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PSMD2,0.10897932
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,EPRS,-0.39372808
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PSMD4,-0.5755313
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PGAM1,-0.14278448
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,STAT1,0.43221247
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FKBP4,-0.0929699
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,KTN1,1.660641
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TMED10,-1.7251581
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ALDOA,-0.6595138
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TSPAN3,0.072925076
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GNAS,0.0062510567
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HIF1A,-0.8581385
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,AARS,-0.12104163
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RPN1,-1.3071861
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PAICS,-1.12503
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,BLCAP,0.92549133
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HADH,-1.0494708
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GNAI2,1.2747124
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PSMF1,-0.50215244
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MYL9,-0.82864094
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MMP2,0.040168125
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SMARCC1,0.5406569
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TM9SF2,-0.34197205
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PIP4K2B,1.4520195
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PXN,1.8368093
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,COPB2,0.99060875
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PFKL,0.10161707
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PGRMC1,-0.45173734
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ITGB5,1.889868
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PLP2,0.46828866
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NFE2L2,-0.7701589
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MBNL1,0.68126124
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NMT1,1.7815006
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,BHLHE40,0.5776942
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TERF2IP,-0.5745337
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FBXO7,-0.63332194
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HTRA1,0.65797913
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,LRPAP1,0.5292451
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CREG1,1.2151812
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PCNA,0.51110125
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,LGMN,-1.1062948
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ILK,0.42042243
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ATP1B1,0.21496011
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SYPL1,-0.6163465
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TXNRD1,0.25013736
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NUDCD3,1.1594356
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TOP2A,0.15297551
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,STK25,0.9084285
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,EBNA1BP2,-0.27183574
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ARHGEF12,1.1544584
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SCP2,0.45815387
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,YME1L1,-0.055273056
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TMEM109,1.7730641
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TPD52L2,-0.3283755
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CRTAP,0.1614724
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TRAP1,-0.6841886
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,IGF2R,1.4418842
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PHGDH,-0.5024614
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,LRP10,1.098382
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SOX4,2.3048053
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CAT,-0.96448046
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RHEB,-1.774917
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MAPKAPK2,0.10399959
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SCRN1,0.85712135
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,JUN,-1.474434
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SHC1,1.0757655
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SQSTM1,1.0225452
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PRCP,0.5191321
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,USP7,-0.04122416
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NFKBIA,1.0859084
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,G3BP1,-0.31097245
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TOMM70A,0.5949616
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RPA1,1.4929355
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ZFP36,-0.5414092
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DUSP3,-1.1422961
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,KDM5B,-0.047532998
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MCM3,0.998645
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CLIC4,-0.502383
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CLSTN1,0.39428803
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ID2,-0.090036966
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DCTD,0.18644314
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FAT1,0.89955765
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SMC1A,0.9143972
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NISCH,0.9785828
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PWP1,0.3949556
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ICMT,2.0516405
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RUVBL1,-0.26500577
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MBTPS1,-0.5139156
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,INSIG1,1.9585893
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RRAGA,0.3501056
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,IER3,1.0369223
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,UBE2L6,0.9785025
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SMC4,0.19401635
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,USP14,0.102490455
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,EGR1,0.5984147
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PNP,-0.9148171
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DNMT1,1.533736
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CCND3,0.065649666
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NIPSNAP1,0.8577734
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MYBL2,0.7260567
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,EPB41L2,1.0347435
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ELAVL1,0.14000802
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,KIAA0100,0.619397
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TP53,1.0025967
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RPA2,1.2511566
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MTHFD2,-2.1954846
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PSME2,-0.04845313
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DAXX,-0.7743629
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ELAC2,1.0203784
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NCAPD2,1.2521943
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,EFCAB14,1.2378944
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DDX42,0.22971022
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,LBR,-0.18727611
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SH3BP5,-0.7455146
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,UBE3C,0.35713556
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SCARB1,0.06581835
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SCCPDH,-1.0144156
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SMARCD2,0.4076339
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NET1,0.28514558
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HDAC2,0.25036433
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HSPB1,-0.3137229
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,LIPA,0.24238564
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,BNIP3,-0.6332833
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CDC25B,1.9057206
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ATMIN,-0.7907534
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TOMM34,0.23010492
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MPZL1,0.6335529
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,IL13RA1,0.26826134
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PSRC1,0.15620239
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,UBE2A,-0.9878188
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,COASY,-0.14784276
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,LRRC41,-0.14331523
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MYCBP2,0.29643986
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RBM6,1.0062765
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PGM1,-0.022695748
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MYO10,1.273325
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RSU1,-0.63177776
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,EGFR,0.5709056
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,KIAA0196,-0.08534202
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,EXT1,-0.31629726
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SPEN,-0.05132183
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PTPN12,-0.6370114
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TWF2,1.0472196
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TJP1,0.99030894
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MEST,-0.60501593
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ALDOC,1.2398698
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,KDM5A,1.0471499
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RAI14,-0.80707526
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,BIRC2,-0.79532397
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CTSL,0.6823717
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PAF1,-0.40767112
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,BIRC5,0.6145259
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RALB,0.16958353
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ARFIP2,-0.7206213
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ARHGAP1,1.2618065
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CPNE3,0.29136917
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ABL1,1.3190562
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TRAK2,0.12859496
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PYCR1,0.02879082
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NUP62,0.52534693
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PCM1,-0.7969666
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,BLMH,0.49339756
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MVP,1.8627069
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NUP133,-0.2626985
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PLOD3,-0.5725288
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PPP2R5A,0.82568645
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NUP93,0.52260435
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ARL4C,0.2496327
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,KIAA0907,-0.009726335
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CRK,-1.1746192
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CHERP,-0.03266571
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PLK1,-0.48819253
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TRIB1,-0.31437796
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CDK4,0.93125623
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,STXBP1,0.34380192
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,VPS72,-1.6388509
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HSD17B10,1.1280082
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CDKN1A,0.29988343
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,COL1A1,1.1724104
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SENP6,-0.23145148
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ACBD3,-0.70489675
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CSK,0.37283286
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CSNK1E,-0.54256195
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TOR1A,-0.4388427
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TRAM2,-0.0046069375
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TCEAL4,-0.050391994
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GNPDA1,-0.12923175
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RGS2,0.6854341
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ABCF3,0.7446394
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TCERG1,0.70637274
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,USP1,-0.5123814
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,KEAP1,1.9580133
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,KAT6A,0.6461741
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MPC2,-1.3752829
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MYC,-0.20689316
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SLC35B1,-1.4779851
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PLSCR1,-1.5398945
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DECR1,-1.1075401
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ERBB3,2.0777552
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PRSS23,-0.3560986
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PAPD7,0.07255083
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CTNNAL1,-0.7350934
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,IKBKAP,1.0072958
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PPIE,-0.49721712
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DNAJB2,0.48219183
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SNAP25,0.5431597
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,BCL7B,0.18097474
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GALE,-0.03894746
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HMGCR,1.259061
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PRKCD,1.3297032
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,VAPB,-0.5691915
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MYLK,-1.1543198
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,S100A13,-0.24110755
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NRIP1,1.7863021
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HTATSF1,0.93318623
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ADAM10,1.8706754
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,EAPP,-1.0198345
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SERPINE1,-1.1599662
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,APPBP2,0.9622086
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TOPBP1,-0.05375063
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,POLR2K,-1.5653226
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ICAM1,1.5462191
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NRAS,-1.0122536
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,LPGAT1,-0.091639675
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PSMB10,-0.9906811
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SDHB,-0.3357663
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RASA1,0.30912235
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GTF2A2,-1.2955307
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NPC1,0.8176013
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GTF2E2,-0.18477452
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RNMT,0.30778223
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RBM15B,-0.0044689565
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,OXSR1,-0.6474142
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DUSP11,-1.3486145
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CCNB2,0.22368196
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HIST2H2BE,-0.46279103
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PTPN1,-0.61349136
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TES,-1.0406344
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GFPT1,-1.0428127
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,LIG1,1.7697037
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PKIG,-0.4576383
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,P4HA2,-1.0577914
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,EBP,0.7103979
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PHKB,0.4216102
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PIK3R3,1.8373297
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,WRB,-0.11748872
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GPC1,-0.48757616
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SYNE2,1.318881
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CASP3,0.5189426
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DNTTIP2,0.52371365
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ZMYM2,0.2927679
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,OXCT1,-0.11884791
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NNT,-0.0661346
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MAPKAPK3,-0.31478176
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,INPP1,-0.08898789
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SACM1L,0.7425417
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PRKACA,2.6176636
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,INTS3,0.77740586
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,STAMBP,-1.4234694
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,GAA,0.57030696
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,TARBP1,1.1036026
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SLC25A4,-0.24789815
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,SLC37A4,0.1647388
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PCK2,-0.5081519
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,HPRT1,-1.1727458
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FAH,-0.7462304
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,POP4,-1.3956711
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CDC20,0.53761554
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CYTH1,0.3795527
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,DDIT4,-1.4375447
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MAP7,0.57270277
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NIT1,0.30031565
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,NUP88,-0.0064815315
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,WFS1,1.3676099
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ADGRE5,1.355407
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,MSH6,0.81572187
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FAM20B,0.93707055
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,PIN1,0.923649
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ETFB,1.3616278
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FPGS,-0.9283172
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,FHL2,0.50734705
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,CRYZ,-0.95328516
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,UBE2C,-0.3243906
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,RFX5,-0.6350489
CPC006_PC3_24H:BRD-K70792160-003-02-0:24,ARNT2,-0.40281495
